language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
ar,DAN-51503,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء منت,Fashion & Jewelry,دلسي,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء منت,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Mint,695.0,695.0 SAR,piece,5.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/064/product/7134630__1.png
en,DAN-51502,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Light Grey,Fashion & Jewelry,Delsey,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Light Grey,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Light Grey,695.0,695.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/857/product/delsey-delsey-academie-00338945201-00-01.jpg
ar,DAN-51502,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء رمادي فاتح,Fashion & Jewelry,دلسي,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء رمادي فاتح,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Light Grey,695.0,695.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/857/product/delsey-delsey-academie-00338945201-00-01.jpg
en,DAN-51533,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Lilac,Fashion & Jewelry,Delsey,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Lilac,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Lilac,695.0,695.0 SAR,piece,5.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/068/product/7134650__1.png
ar,DAN-51533,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء أرجواني,Fashion & Jewelry,دلسي,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء أرجواني,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Lilac,695.0,695.0 SAR,piece,5.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/068/product/7134650__1.png
en,DAN-32328,Sunbulah Chicken Strips 750g,Supermarket///Retail///Packaged Products,Sunbulah,Sunbulah Chicken Strips 750g,Sunbulah Chicken Strips 750g,32.5,32.5 SAR,piece,0.98,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/052/934/product/628107313203.jpg
ar,DAN-32328,السنبلة ستربس الدجاج ٧٥٠غرام,Supermarket///Retail///Packaged Products,السنبلة,السنبلة ستربس الدجاج ٧٥٠غرام,Sunbulah Chicken Strips 750g,32.5,32.5 SAR,piece,0.98,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/052/934/product/628107313203.jpg
en,DAN-32212,Sunbulah Spicy Chicken Strips 750g,Supermarket///Retail///Packaged Products,Sunbulah,Sunbulah Spicy Chicken Strips 750g,Sunbulah Spicy Chicken Strips 750g,32.5,32.5 SAR,piece,0.73,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/052/748/product/628107313205.jpg
ar,DAN-32212,السنبلة ستربس الدجاج حار ٧٥٠غرام,Supermarket///Retail///Packaged Products,السنبلة,السنبلة ستربس الدجاج حار ٧٥٠غرام,Sunbulah Spicy Chicken Strips 750g,32.5,32.5 SAR,piece,0.73,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/052/748/product/628107313205.jpg
en,DAN-32210,Sunbulah Chicken Bites 750g,Supermarket///Retail///Packaged Products,Sunbulah,Sunbulah Chicken Bites 750g,Sunbulah Chicken Bites 750g,32.5,32.5 SAR,piece,0.73,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/052/744/product/628107313069.jpg
ar,DAN-32210,السنبلة بايتس الدجاج ٧٥٠غرام,Supermarket///Retail///Packaged Products,السنبلة,السنبلة بايتس الدجاج ٧٥٠غرام,Sunbulah Chicken Bites 750g,32.5,32.5 SAR,piece,0.73,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/052/744/product/628107313069.jpg
en,DAN-42865,Sunbulah Chicken Bites Spicy 750g,Supermarket///Retail///Packaged Products,Sunbulah,Sunbulah Chicken Bites Spicy 750g,Sunbulah Chicken Bites Spicy 750g,32.5,32.5 SAR,piece,0.71,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/074/438/product/628107313075.jpg
ar,DAN-42865,السنبلة بايتس الدجاج حار ٧٥٠غرام,Supermarket///Retail///Packaged Products,السنبلة,السنبلة بايتس الدجاج حار ٧٥٠غرام,Sunbulah Chicken Bites Spicy 750g,32.5,32.5 SAR,piece,0.71,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/074/438/product/628107313075.jpg
en,DAN-53136,Glint Hookah Liquid Cleaner 500ml,Home & Gardening///Home///Cleaning Products,Glint,Glint Hookah Liquid Cleaner 500ml,Glint Hookah Liquid Cleaner 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/870/product/9057755.jpeg
ar,DAN-53136,جلينت منظف عشبي للشيشة ٥٠٠مل,Home & Gardening///Home///Cleaning Products,جلينت,جلينت منظف عشبي للشيشة ٥٠٠مل,Glint Hookah Liquid Cleaner 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/870/product/9057755.jpeg
en,DAN-53135,Glint Baby General Cleaner ( Fabric Stain Remover ) 500ml,Home & Gardening///Home///Cleaning Products,Glint,Glint Baby General Cleaner ( Fabric Stain Remover ) 500ml,Glint Baby General Cleaner ( Fabric Stain Remover ) 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/869/product/9057745.jpeg
ar,DAN-53135,جلينت منظف عام للأطفال ( مزيل بقع القماش ) ٥٠٠مل,Home & Gardening///Home///Cleaning Products,جلينت,جلينت منظف عام للأطفال ( مزيل بقع القماش ) ٥٠٠مل,Glint Baby General Cleaner ( Fabric Stain Remover ) 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/869/product/9057745.jpeg
en,DAN-53134,Glint Car Cleaner Spray 500ml,Home & Gardening///Home///Cleaning Products,Glint,Glint Car Cleaner Spray 500ml,Glint Car Cleaner Spray 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/868/product/9057735.jpeg
ar,DAN-53134,جلينت منظف السيارة بخاخ ٥٠٠مل,Home & Gardening///Home///Cleaning Products,جلينت,جلينت منظف السيارة بخاخ ٥٠٠مل,Glint Car Cleaner Spray 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/868/product/9057735.jpeg
en,DAN-53133,Glint Herbal Cleaner Spray 500ml,Home & Gardening///Home///Cleaning Products,Glint,Glint Herbal Cleaner Spray 500ml,Glint Herbal Cleaner Spray 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/867/product/9057725.jpeg
ar,DAN-53133,جلينت بخاخ منظف عشبي ٥٠٠مل,Home & Gardening///Home///Cleaning Products,جلينت,جلينت بخاخ منظف عشبي ٥٠٠مل,Glint Herbal Cleaner Spray 500ml,38.0,38.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/867/product/9057725.jpeg
en,DAN-43577,Impex 7 KG Semi Automatic Washing Machine WM 4204,Supermarket///Retail///Packaged Products,Impex,Impex 7 KG Semi Automatic Washing Machine WM 4204,Impex 7 KG Semi Automatic Washing Machine WM 4204,799.0,799.0 SAR,piece,10.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/076/168/product/60559775.png
ar,DAN-43577,امبكس غسالة 7 كجم عادي شبه آلى WM 4204,Supermarket///Retail///Packaged Products,امبكس,امبكس غسالة 7 كجم عادي شبه آلى WM 4204,Impex 7 KG Semi Automatic Washing Machine WM 4204,799.0,799.0 SAR,piece,10.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/076/168/product/60559775.png
en,DAN-51552,Geepas Semi Auto Washing Machine 7 Kgs GSWM6493,Supermarket///Retail///Packaged Products,Geepas,Geepas Semi Auto Washing Machine 7 Kgs GSWM6493,Geepas Semi Auto Washing Machine 7 Kgs GSWM6493,799.0,799.0 SAR,piece,8.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/562/product/60584285.jpg
ar,DAN-51552,جيباس غسالة نصف أوتوماتيك 7 كجم GSWM6493,Supermarket///Retail///Packaged Products,جيباس,جيباس غسالة نصف أوتوماتيك 7 كجم GSWM6493,Geepas Semi Auto Washing Machine 7 Kgs GSWM6493,799.0,799.0 SAR,piece,8.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/562/product/60584285.jpg
en,DAN-43576,Impex 10 KG Semi Automatic Washing Machine WM 4202,Supermarket///Retail///Packaged Products,Impex,Impex 10 KG Semi Automatic Washing Machine WM 4202,Impex 10 KG Semi Automatic Washing Machine WM 4202,1199.0,1199.0 SAR,piece,10.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/076/167/product/60559765.jpg
ar,DAN-43576,امبكس غسالة 10 كجم عادي شبه آلى WM 4202,Supermarket///Retail///Packaged Products,امبكس,امبكس غسالة 10 كجم عادي شبه آلى WM 4202,Impex 10 KG Semi Automatic Washing Machine WM 4202,1199.0,1199.0 SAR,piece,10.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/076/167/product/60559765.jpg
en,DAN-51553,Geepas Semi Auto Wash Machine / Ripple Pulsator 10 Kgs GSWM18026,Supermarket///Retail///Packaged Products,Geepas,Geepas Semi Auto Wash Machine / Ripple Pulsator 10 Kgs GSWM18026,Geepas Semi Auto Wash Machine / Ripple Pulsator 10 Kgs GSWM18026,999.0,999.0 SAR,piece,10.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/563/product/60584295.jpg
ar,DAN-51553,جيباس غسالة نصف أوتوماتيك 10 كجم GSWM18026,Supermarket///Retail///Packaged Products,جيباس,جيباس غسالة نصف أوتوماتيك 10 كجم GSWM18026,Geepas Semi Auto Wash Machine / Ripple Pulsator 10 Kgs GSWM18026,999.0,999.0 SAR,piece,10.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/563/product/60584295.jpg
en,DAN-17144,Pedigree Adult Dog Food 3kg,Sports & Hobbies///Sports///Pets,Pedigree,Pedigree Adult Dog Food 3kg,Pedigree Adult Dog Food 3kg,80.0,80.0 SAR,piece,2.93,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/118/product/933421402296.jpg
ar,DAN-17144,بيديجري طعام للكلاب البالغة ٣كغم,Sports & Hobbies///Sports///Pets,بيديجري,بيديجري طعام للكلاب البالغة ٣كغم,Pedigree Adult Dog Food 3kg,80.0,80.0 SAR,piece,2.93,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/118/product/933421402296.jpg
en,DAN-17143,Pedigree Dog Food (Small Breed) 1.5kg,Sports & Hobbies///Sports///Pets,Pedigree,Pedigree Dog Food (Small Breed) 1.5kg,Pedigree Dog Food (Small Breed) 1.5kg,42.95,42.95 SAR,piece,1.44,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/268/product/885330189371.jpg
ar,DAN-17143,بيديجري طعام للكلاب صغيرة الحجم ١.٥كغم,Sports & Hobbies///Sports///Pets,بيديجري,بيديجري طعام للكلاب صغيرة الحجم ١.٥كغم,Pedigree Dog Food (Small Breed) 1.5kg,42.95,42.95 SAR,piece,1.44,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/268/product/885330189371.jpg
en,DAN-17142,Pedigree Junior Dog Food 1.3kg,Sports & Hobbies///Sports///Pets,Pedigree,Pedigree Junior Dog Food 1.3kg,Pedigree Junior Dog Food 1.3kg,42.95,42.95 SAR,piece,1.47,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/037/050/product/931002253070.jpg
ar,DAN-17142,بيديجري طعام للجراء ١.٣كغم,Sports & Hobbies///Sports///Pets,بيديجري,بيديجري طعام للجراء ١.٣كغم,Pedigree Junior Dog Food 1.3kg,42.95,42.95 SAR,piece,1.47,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/037/050/product/931002253070.jpg
en,DAN-53122,Purina Dentalife Dog Small 115g,Sports & Hobbies///Sports///Pets,Purina,Purina Dentalife Dog Small 115g,Purina Dentalife Dog Small 115g,11.5,11.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/845/product/761303537981.jpg
ar,DAN-53122,بورينا دينتالايف للكلاب الصغيرة ١١٥غرام,Sports & Hobbies///Sports///Pets,بورينا,بورينا دينتالايف للكلاب الصغيرة ١١٥غرام,Purina Dentalife Dog Small 115g,11.5,11.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/845/product/761303537981.jpg
en,DAN-25189,Delsey Esplanade 1C Cabin Trolley Boardc Pc Protection 1pc,Fashion & Jewelry,Delsey,Delsey Esplanade 1C Cabin Trolley Boardc Pc Protection 1pc,Delsey Esplanade 1C Cabin Trolley Boardc Pc Protection 1pc,455.0,455.0 SAR,piece,2.39,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/036/252/product/321911042043.jpg
ar,DAN-25189,دلسي ايسبلاناد حقيبة لاب توب بعجلات للسفر ١قطعة,Fashion & Jewelry,دلسي,دلسي ايسبلاناد حقيبة لاب توب بعجلات للسفر ١قطعة,Delsey Esplanade 1C Cabin Trolley Boardc Pc Protection 1pc,455.0,455.0 SAR,piece,2.39,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/036/252/product/321911042043.jpg
en,DAN-57358,"Delsey Christine Trolley Luggage 2 Piece Set 82cm, 55cm - Klein Blue",Fashion & Jewelry,Delsey,Delsey Christine Trolley Luggage 2 Piece Set 82cm  55cm - Klein Blue,Delsey Christine Trolley Luggage 2 Piece Set 82cm  55cm - Klein Blue,1125.0,1125.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/688/product/00389497502-ME.jpg
ar,DAN-57358,دلسي كريستين طقم حقائب بعجلات قطعتين ٨٢ سم، ٥٥ سم - كلاين بلو,Fashion & Jewelry,دلسي,دلسي كريستين طقم حقائب بعجلات قطعتين ٨٢ سم، ٥٥ سم - كلاين بلو,Delsey Christine Trolley Luggage 2 Piece Set 82cm  55cm - Klein Blue,1125.0,1125.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/106/688/product/00389497502-ME.jpg
en,DAN-25188,"Delsey Parvis + Wps Laptop Cabin Trolley 17.3"" 1pc",Fashion & Jewelry,Delsey,"Delsey Parvis + Wps Laptop Cabin Trolley 17.3"" 1pc","Delsey Parvis + Wps Laptop Cabin Trolley 17.3"" 1pc",845.0,845.0 SAR,piece,2.39,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/036/251/product/321911045815.jpg
ar,DAN-25188,دلسي بارفيس بلس حقيبة لاب توب بعجلات للسفر ١٧.٣ بوصة ١قطعة,Fashion & Jewelry,دلسي,دلسي بارفيس بلس حقيبة لاب توب بعجلات للسفر ١٧.٣ بوصة ١قطعة,"Delsey Parvis + Wps Laptop Cabin Trolley 17.3"" 1pc",845.0,845.0 SAR,piece,2.39,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/036/251/product/321911045815.jpg
en,DAN-18840,Danube Double Cream White Hungarian Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Double Cream White Hungarian Cheese 1kg,Danube Double Cream White Hungarian Cheese 1kg,23.95,23.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/814/product/280322200000.jpg
ar,DAN-18840,الدانوب جبنة هنغاري دبل كريم ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبنة هنغاري دبل كريم ١كغم,Danube Double Cream White Hungarian Cheese 1kg,23.95,23.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/814/product/280322200000.jpg
en,DAN-15742,Hungarita Kashkaval Original Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Hungarita,Hungarita Kashkaval Original Cheese 1kg,Hungarita Kashkaval Original Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/813/product/280322100000.jpg
ar,DAN-15742,هنغاريتا جبن قشقوان بقري ١كغم,Supermarket///Retail///Cheese & Cold Cuts,هنغاريتا,هنغاريتا جبن قشقوان بقري ١كغم,Hungarita Kashkaval Original Cheese 1kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/813/product/280322100000.jpg
en,DAN-45402,Danube Kashkaval Low Fat Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Kashkaval Low Fat Cheese 1kg,Danube Kashkaval Low Fat Cheese 1kg,79.95,79.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/837/product/280689500000.jpg
ar,DAN-45402,الدانوب جبن قشقوان قليل الدسم ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبن قشقوان قليل الدسم ١كغم,Danube Kashkaval Low Fat Cheese 1kg,79.95,79.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/837/product/280689500000.jpg
en,DAN-50915,Canon PIXMA Printer TS3440,Electronics & Digital///Electronics///Computers,Canon,Canon PIXMA Printer TS3440,Canon PIXMA Printer TS3440,229.0,229.0 SAR,piece,6.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/156/product/60584055.jpg
ar,DAN-50915,كانون بيكسما ‎الكل في واحد مسح ضوئي‎/‎طابعة متعددة الوظائف نسخ/طباعة (واي فاي) TS3440,Electronics & Digital///Electronics///Computers,كانون,كانون بيكسما ‎الكل في واحد مسح ضوئي‎/‎طابعة متعددة الوظائف نسخ/طباعة (واي فاي) TS3440,Canon PIXMA Printer TS3440,229.0,229.0 SAR,piece,6.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/156/product/60584055.jpg
en,DAN-50916,Canon PIXMA Printer G3410,Electronics & Digital///Electronics///Computers,Canon,Canon PIXMA Printer G3410,Canon PIXMA Printer G3410,729.0,729.0 SAR,piece,3.74,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/157/product/60584075.jpg
ar,DAN-50916,كانون بيكسما طباعة مدمجة ومتصلة عالية الإنتاجية نسخ ومسح ضوئي اسود حقن للحبر G3410,Electronics & Digital///Electronics///Computers,كانون,كانون بيكسما طباعة مدمجة ومتصلة عالية الإنتاجية نسخ ومسح ضوئي اسود حقن للحبر G3410,Canon PIXMA Printer G3410,729.0,729.0 SAR,piece,3.74,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/157/product/60584075.jpg
en,DAN-50914,Canon PIXMA Printer MG2540S,Electronics & Digital///Electronics///Computers,Canon,Canon PIXMA Printer MG2540S,Canon PIXMA Printer MG2540S,139.0,139.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/155/product/60584045.jpg
ar,DAN-50914,كانون بيكسما آلة نسخ/طباعة/مسح ضوئي متعددة الوظائف طباعة نافثة للحبر MG2540S,Electronics & Digital///Electronics///Computers,كانون,كانون بيكسما آلة نسخ/طباعة/مسح ضوئي متعددة الوظائف طباعة نافثة للحبر MG2540S,Canon PIXMA Printer MG2540S,139.0,139.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/155/product/60584045.jpg
en,DAN-56791,Salam E-voucher 20 SAR,Supermarket///Retail///Packaged Products,,Salam E-voucher 20 SAR,Salam E-voucher 20 SAR,20.0,20.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/400/product/SC_20_SAR.PNG
ar,DAN-56791,سلام موبايل 20 ريال إلكتروني,Supermarket///Retail///Packaged Products,,سلام موبايل 20 ريال إلكتروني,Salam E-voucher 20 SAR,20.0,20.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/400/product/SC_20_SAR.PNG
en,DAN-56793,Salam E-voucher 50 SAR,Supermarket///Retail///Packaged Products,,Salam E-voucher 50 SAR,Salam E-voucher 50 SAR,50.0,50.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/402/product/SC_50_SAR.PNG
ar,DAN-56793,سلام موبايل 50 ريال إلكتروني,Supermarket///Retail///Packaged Products,,سلام موبايل 50 ريال إلكتروني,Salam E-voucher 50 SAR,50.0,50.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/402/product/SC_50_SAR.PNG
en,DAN-56788,Salam E-voucher 100 SAR,Supermarket///Retail///Packaged Products,,Salam E-voucher 100 SAR,Salam E-voucher 100 SAR,100.0,100.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/398/product/SC_100_SAR.PNG
ar,DAN-56788,سلام موبايل 100 ريال إلكتروني,Supermarket///Retail///Packaged Products,,سلام موبايل 100 ريال إلكتروني,Salam E-voucher 100 SAR,100.0,100.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/398/product/SC_100_SAR.PNG
en,DAN-12186,Danube Berry Jam 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Berry Jam 1kg,Danube Berry Jam 1kg,19.95,19.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/012/959/product/280368600000.jpg
ar,DAN-12186,الدانوب مربى توت ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب مربى توت ١كغم,Danube Berry Jam 1kg,19.95,19.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/012/959/product/280368600000.jpg
en,DAN-17699,Danube Fig Jam 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Fig Jam 1kg,Danube Fig Jam 1kg,19.95,19.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/021/136/product/280390000000.jpg
ar,DAN-17699,الدانوب مربى تين ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب مربى تين ١كغم,Danube Fig Jam 1kg,19.95,19.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/021/136/product/280390000000.jpg
en,DAN-17696,Danube Apricot Jam 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Apricot Jam 1kg,Danube Apricot Jam 1kg,19.95,19.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/021/133/product/280383200000.jpg
ar,DAN-17696,الدانوب مربى مشمش ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب مربى مشمش ١كغم,Danube Apricot Jam 1kg,19.95,19.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/021/133/product/280383200000.jpg
en,DAN-51545,B & D Safe Locker 170X230X170 17DB-C,Supermarket///Retail///Packaged Products,B & D,B & D Safe Locker 170X230X170 17DB-C,B & D Safe Locker 170X230X170 17DB-C,199.0,199.0 SAR,piece,17.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/555/product/47603860.png
ar,DAN-51545,بي & دي خزانة آمنة 170X230X170 17DB-C,Supermarket///Retail///Packaged Products,بي & دي,بي & دي خزانة آمنة 170X230X170 17DB-C,B & D Safe Locker 170X230X170 17DB-C,199.0,199.0 SAR,piece,17.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/555/product/47603860.png
en,DAN-51546,B & D Safe Locker 250X350X250 25DK-C,Supermarket///Retail///Packaged Products,B & D,B & D Safe Locker 250X350X250 25DK-C,B & D Safe Locker 250X350X250 25DK-C,299.0,299.0 SAR,piece,15.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/556/product/47603870.png
ar,DAN-51546,بي & دي خزانة آمنة 250X350X250 25DK-C,Supermarket///Retail///Packaged Products,بي & دي,بي & دي خزانة آمنة 250X350X250 25DK-C,B & D Safe Locker 250X350X250 25DK-C,299.0,299.0 SAR,piece,15.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/556/product/47603870.png
en,DAN-51547,B & D Safe Locker 250X350X250 25DID-C,Supermarket///Retail///Packaged Products,B & D,B & D Safe Locker 250X350X250 25DID-C,B & D Safe Locker 250X350X250 25DID-C,399.0,399.0 SAR,piece,20.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/557/product/47603880.png
ar,DAN-51547,بي & دي خزانة آمنة 250X350X250 25DID-C,Supermarket///Retail///Packaged Products,بي & دي,بي & دي خزانة آمنة 250X350X250 25DID-C,B & D Safe Locker 250X350X250 25DID-C,399.0,399.0 SAR,piece,20.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/557/product/47603880.png
en,DAN-49164,B & D Microfiber Cleaning Mitt GL-003,Supermarket///Retail///Packaged Products,B & D,B & D Microfiber Cleaning Mitt GL-003,B & D Microfiber Cleaning Mitt GL-003,14.0,14.0 SAR,piece,0.18,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/381/product/47455725.jpg
ar,DAN-49164,بي & دي قفاز تنظيف ميكروفايبر GL-003,Supermarket///Retail///Packaged Products,بي & دي,بي & دي قفاز تنظيف ميكروفايبر GL-003,B & D Microfiber Cleaning Mitt GL-003,14.0,14.0 SAR,piece,0.18,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/381/product/47455725.jpg
en,DAN-49152,Microfiber Auto Cloths MC001,Supermarket///Retail///Packaged Products,,Microfiber Auto Cloths MC001,Microfiber Auto Cloths MC001,9.0,9.0 SAR,piece,0.93,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/368/product/47455715_%282%29.jpg
ar,DAN-49152,فوط مايكروفايبر لتنظيف السيارة MC001,Supermarket///Retail///Packaged Products,,فوط مايكروفايبر لتنظيف السيارة MC001,Microfiber Auto Cloths MC001,9.0,9.0 SAR,piece,0.93,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/368/product/47455715_%282%29.jpg
